26071.46550081904	750	4.0	3.7394435371567822	450283	3739.44353716	-15.329607209774164
26072.80989726641	300	6.655603552630563	0.0	155580	1344.39644737	-0.15000000000000002
26074.043609460092	300	9.421891358942394	0.0	139857	1233.71219369	0.3
26075.407167934212	300	12.058332884823812	0.0	155432	1363.55847412	0.3
26076.8368730408	300	14.628627778237721	0.0	163442	1429.70510659	0.3
26079.481773204934	750	15.983727614104595	0.0	318564	2644.90016413	0.3
26082.331049521214	750	17.134451297824313	0.0	352642	2849.27631628	0.75
26083.960464680968	750	19.50503613807261	0.0	437162	1629.41515975	0.75
26085.646959506306	1850	21.818541312733544	0.0	852833	1686.49482534	0.75
26087.448464587535	1850	24.017036231504903	0.0	913888	1801.50508123	1.85
26089.43862438794	1850	26.02687643109844	0.0	939819	1990.15980041	1.85
26091.595566472704	1850	27.869934346334666	0.0	917428	2156.94208476	1.85
26093.816121591768	1850	29.649379227269744	0.0	946851	2220.55511906	1.85
26096.109996528663	1850	31.355504290375453	0.0	1036454	2293.87493689	1.85
26100.69809982448	4300	30.767400994555786	0.0	2005399	4588.10329582	1.8499999999999996
26105.845841754322	4300	29.619659064715815	0.0	2152483	5147.74192984	4.3
26114.580836788267	4300	24.88466403076864	0.0	2289689	8734.99503395	4.3
26119.065227894633	4300	24.40027292440038	0.0	2059512	4484.39110637	4.3
26122.903799975822	4300	24.56170084320912	0.0	2220726	3838.57208119	4.3
26127.09991712591	4300	24.36558369312375	0.0	2156729	4196.11715009	4.3
26140.751818877117	4300	14.713681941919058	0.0	2039773	13651.9017512	4.3
26152.525111639326	1850	6.9403891797073225	0.0	955231	11773.2927622	-0.6000000000000001
26157.515206357217	750	5.950294461817777	0.0	401853	4990.09471789	-0.3500000000000001
26161.75657364359	750	5.708927175445009	0.0	343800	4241.36728637	0.75
26163.61803793698	300	7.847462882057066	0.0	146754	1861.46429339	-0.15000000000000002
26165.705983749616	300	9.759517069419767	0.0	153938	2087.94581264	0.3
26168.39840409565	300	11.067096723387277	0.0	181901	2692.42034603	0.3
26172.053955435968	750	11.411545383068967	0.0	277716	3655.55134032	0.3
26173.975730964892	300	13.489769854145282	0.0	153605	1921.77552892	-0.15000000000000002
26175.867354245347	300	15.59814657369182	0.0	149029	1891.62328045	0.3
26180.385729520698	750	15.079771298340713	0.0	358218	4518.37527535	0.3
26185.29956986603	750	14.165930953005594	0.0	400322	4913.84034534	0.75
26190.089666988526	750	13.375833830511027	0.0	369834	4790.09712249	0.75
26195.194584502126	750	12.27091631690905	0.0	412837	5104.9175136	0.75
26200.182450585227	750	11.283050233807225	0.0	401088	4987.8660831	0.75
26204.751991749763	750	10.713509069271593	0.0	365161	4569.54116454	0.75
26208.62506209354	750	10.84043872549713	0.0	321064	3873.07034377	0.75
26210.153535753805	300	13.31196506523102	0.0	124011	1528.47366027	-0.15000000000000002
26210.990677581725	300	16.474823237310666	0.0	144254	837.14182792	0.3
26211.68606166398	750	19.779439155057627	0.0	390680	695.384082253	0.3
26213.11825902604	1850	22.347241792996286	0.0	858450	1432.19736206	0.75
26214.81280740638	1850	24.652693412660003	0.0	1025005	1694.54838034	1.85
26216.291129447927	1850	27.174371371109675	0.0	886255	1478.32204155	1.85
26217.934381252817	1850	29.53111956621617	0.0	973972	1643.25180489	1.85
26221.43434231709	4300	30.031158501945512	0.0	2124950	3499.96106427	1.8499999999999996
26225.46112614486	4300	30.00437467417627	0.0	2246506	4026.78382777	4.3
26228.779696234775	4300	30.68580458426415	0.0	1961140	3318.57008991	4.3
26232.453044822912	4300	31.01245599612626	0.0	2155012	3673.34858814	4.3

